maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_perc_0,pl_perc_1,pl_perc_2,pl_test_min,pl_test_len,pl_test_mean_perc
0.2698213547318246,29000.0,95.0,2.25,176.0,167.0,163.0,0.1511966652623383,0.39150004789719783,0.26676735103593757,-0.10334299540799309,130.0,-0.10334299540799309
0.2697486134469888,33000.0,85.0,2.25,197.0,175.0,195.0,0.21674231041816527,0.29803152154242263,0.29447200838037846,0.014982149507576224,130.0,0.014982149507576224
0.269358051823912,31000.0,90.0,2.25,185.0,171.0,180.0,0.2089437309139788,0.3768639118916354,0.22226651266612185,-0.05507477203679494,133.0,-0.05507477203679494
0.26933381204067613,45000.0,85.0,2.25,199.0,178.0,199.0,0.2371003850436343,0.3316945340272565,0.23920651705113768,-0.347241896282077,57.0,-0.347241896282077
0.2686159985057668,29000.0,90.0,2.25,185.0,174.0,180.0,0.2089437309139788,0.3755442400110805,0.22136002459224097,-0.08715809058315634,145.0,-0.08715809058315634
0.26835110824600034,26000.0,90.0,2.25,185.0,176.0,183.0,0.2089437309139788,0.32628489201026345,0.2698247018137587,0.008575479061045482,167.0,0.008575479061045482
0.2683123160508618,47000.0,85.0,2.25,199.0,178.0,200.0,0.23998308027451207,0.3316945340272565,0.23325933385081682,-0.6073817084050357,44.0,-0.6073817084050357
0.26772509801684585,44000.0,85.0,2.25,200.0,178.0,200.0,0.2320449680587934,0.3316945340272565,0.2394357919644876,-0.24490604995133003,65.0,-0.24490604995133003
0.2675597079622682,46000.0,85.0,2.25,198.0,178.0,200.0,0.23784088900625106,0.3316945340272565,0.23314370085329708,-0.4626676751290696,51.0,-0.4626676751290696
0.2672807229727472,32000.0,85.0,2.25,197.0,175.0,195.0,0.21674231041816527,0.2884962534308403,0.29660360506923605,0.09323578361838036,138.0,0.09323578361838036
0.26614327890301587,28000.0,90.0,2.25,185.0,176.0,177.0,0.2089437309139788,0.3729049479086206,0.21658115788644824,-0.12376579228731696,148.0,-0.12376579228731696
0.26608354724830335,42000.0,85.0,2.25,200.0,178.0,200.0,0.22642093393735463,0.3316945340272565,0.2401351737802989,-0.14358397667090592,80.0,-0.14358397667090592
0.26576494997027406,41000.0,85.0,2.25,199.0,179.0,200.0,0.22507766170278123,0.33208201442774204,0.2401351737802989,-0.1412087411532055,87.0,-0.1412087411532055
0.26513574868767426,28000.0,95.0,2.25,176.0,168.0,163.0,0.1511966652623383,0.38577745093605725,0.2584331298646272,-0.08587021428522075,135.0,-0.08587021428522075
0.26509100355784604,40000.0,85.0,2.25,199.0,179.0,200.0,0.22156000108624235,0.3278440980153362,0.24586891157195961,-0.11334390577170783,94.0,-0.11334390577170783
0.264856468650655,43000.0,85.0,2.25,200.0,178.0,200.0,0.22273969814440944,0.3316945340272565,0.2401351737802989,-0.16715741557980068,75.0,-0.16715741557980068
0.2642321252227557,25000.0,95.0,2.75,127.0,135.0,137.0,0.17106305420247175,0.47698180309213906,0.1446515183736563,-0.33296778518810277,121.0,-0.33296778518810277
0.26266588777289046,39000.0,85.0,2.25,199.0,178.0,200.0,0.22156000108624235,0.32056875066046947,0.24586891157195961,-0.11057498543677356,101.0,-0.11057498543677356
0.2598252270886526,31000.0,85.0,2.25,197.0,177.0,192.0,0.2165677921165371,0.28542148958316016,0.27748639956626053,-0.0008611340889359648,140.0,-0.0008611340889359648
0.25925116746456256,30000.0,85.0,2.25,197.0,185.0,195.0,0.2165677921165371,0.2952072866493101,0.26597842362784047,-0.07626346911093153,150.0,-0.07626346911093153
0.25677378964999636,25000.0,85.0,2.25,197.0,181.0,196.0,0.2415526898974254,0.23195403393010072,0.296814645122463,0.051634939870428255,182.0,0.051634939870428255
0.2546946031491209,27000.0,95.0,2.75,127.0,138.0,132.0,0.1497089626330511,0.43014593768021275,0.1842289091340988,-0.3551027776254278,111.0,-0.3551027776254278
0.2546613648209323,35000.0,80.0,2.5,179.0,165.0,182.0,0.18412454429878058,0.23593112999865834,0.34392842016535796,-0.06490742305552304,111.0,-0.06490742305552304
0.2540170919278302,25000.0,65.0,2.75,179.0,177.0,192.0,0.18094707513332603,0.3889783101838558,0.19212589046630865,0.04349304960680412,175.0,0.04349304960680412
0.25313708584267686,27000.0,85.0,2.25,198.0,182.0,190.0,0.21974576612104896,0.2644280482346034,0.27523744317237814,-0.011434970115759113,168.0,-0.011434970115759113
0.2530389290595894,36000.0,80.0,2.5,179.0,165.0,182.0,0.18412454429878058,0.2359261990464072,0.3390660438335804,-0.14117130277295623,100.0,-0.14117130277295623
0.2518143956454833,24000.0,85.0,2.25,197.0,183.0,194.0,0.24041018524059124,0.2425888783930228,0.272444123302836,0.13979319033078996,190.0,0.13979319033078996
0.2516987123811241,35000.0,95.0,2.75,128.0,136.0,135.0,0.13894122917304091,0.4452966472354533,0.1708582607348782,-0.06125983451030724,79.0,-0.06125983451030724
0.24751775476559468,26000.0,95.0,2.75,127.0,137.0,129.0,0.163800472177726,0.41718232535988287,0.16157046675917514,-0.3600079594717637,111.0,-0.3600079594717637
0.2465469001519013,38000.0,80.0,2.5,180.0,162.0,183.0,0.18484284155958838,0.2239579027814803,0.33083995611463524,-0.13290719323192146,93.0,-0.13290719323192146
0.2452743082383401,29000.0,85.0,2.25,197.0,181.0,191.0,0.2165677921165371,0.27017924257584447,0.24907589002263875,-0.080633917559327,152.0,-0.080633917559327
0.24517468819091234,36000.0,80.0,2.25,203.0,183.0,202.0,0.1774330434231739,0.24897288278728905,0.30911813836227403,-0.09402600963740841,113.0,-0.09402600963740841
0.2439809801519283,26000.0,85.0,2.25,198.0,181.0,191.0,0.21974576612104896,0.21397225618240762,0.2982249181523284,0.041383867140011736,173.0,0.041383867140011736
0.24392914247022093,37000.0,80.0,2.5,180.0,164.0,182.0,0.18484284155958838,0.21738008585721746,0.3295644999938569,-0.11380108482299206,94.0,-0.11380108482299206
0.24344718037564692,33000.0,80.0,2.5,178.0,163.0,178.0,0.18549097644176327,0.19879691916954725,0.3460536455156302,-0.05609781253728696,116.0,-0.05609781253728696
0.24312442505919526,34000.0,80.0,2.5,178.0,161.0,178.0,0.18549097644176327,0.21177798498770986,0.33210431374811267,-0.1342169180173188,111.0,-0.1342169180173188
0.24289367138067516,35000.0,80.0,2.25,203.0,182.0,204.0,0.1774330434231739,0.2399055388185952,0.3113424319002563,-0.05144497280570646,125.0,-0.05144497280570646
0.24284828607563624,28000.0,85.0,2.25,198.0,182.0,184.0,0.21974576612104896,0.26845900183199345,0.2403400902738663,-0.07518811861777053,153.0,-0.07518811861777053
0.2420716926685025,25000.0,80.0,2.5,178.0,166.0,175.0,0.22892705282467193,0.15087633529352998,0.34641168988730564,0.006708063594249993,162.0,0.006708063594249993
0.2406787685998405,38000.0,80.0,2.25,204.0,179.0,203.0,0.177892023675983,0.2389517451176121,0.3051925370059264,-0.04835343756716802,104.0,-0.04835343756716802
