maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_test_min,pl_test_len,pl_test_mean_perc
0.13743953654160812,24000.0,95.0,2.5,158.0,158.0,138.0,169.0,0.17795183679747145,0.4343666293649505,-0.12860805975264963,0.06604773975666023,0.036282441291523033,145.0,0.036282441291523033
0.13696451454124328,28000.0,90.0,2.5,168.0,171.0,145.0,184.0,0.10212155778353348,0.4477255893219105,-0.05414434205978456,0.05215525311931379,-0.007273475110944365,128.0,-0.007273475110944365
0.13658453974904194,29000.0,90.0,2.25,185.0,196.0,175.0,200.0,-0.018518376978970262,0.4273812454168838,-0.0338585933010463,0.17133388385930043,0.13377398384868278,136.0,0.13377398384868278
0.13635358610869072,27000.0,90.0,2.5,168.0,171.0,145.0,184.0,0.1069011822755823,0.4477255893219105,-0.05414434205978456,0.04493191489705475,-0.004106278762855901,138.0,-0.004106278762855901
0.1362885580636273,24000.0,85.0,2.5,172.0,178.0,159.0,189.0,0.07822298203973062,0.45864011680391914,-0.051930962321048324,0.060222095731907684,0.017536588066757914,163.0,0.017536588066757914
0.13568691889342838,28000.0,90.0,2.25,186.0,196.0,175.0,200.0,-0.006460649182821241,0.4316206535366145,-0.0338585933010463,0.15144626452096652,0.09625107682132024,140.0,0.09625107682132024
0.13507211621422488,27000.0,90.0,2.25,186.0,196.0,175.0,200.0,0.0007970850539818358,0.4316206535366145,-0.0338585933010463,0.14172931956734952,0.08524902444640915,150.0,0.08524902444640915
0.1336238360192252,30000.0,90.0,2.5,166.0,170.0,145.0,181.0,0.06391302814795402,0.4429646007744725,-0.05414434205978456,0.0817620572142589,0.11302148572196233,112.0,0.11302148572196233
0.13334601729930695,31000.0,95.0,2.0,198.0,208.0,194.0,213.0,-0.03389669687765318,0.33193013548745665,0.12134217683719702,0.1140084537502273,0.1412168579459043,133.0,0.1412168579459043
0.13220619405069814,25000.0,85.0,2.5,171.0,180.0,159.0,191.0,0.06643082819284653,0.455262678830392,-0.051930962321048324,0.059062231500602316,0.0016634057423569762,158.0,0.0016634057423569762
0.13174188800848,26000.0,85.0,2.5,173.0,180.0,159.0,191.0,0.06841315949503324,0.4487495013637699,-0.051930962321048324,0.06173585349616515,0.04254772160782944,149.0,0.04254772160782944
0.13135267233524678,25000.0,95.0,2.5,156.0,160.0,138.0,169.0,0.16771219994593897,0.4256811109173506,-0.12860805975264963,0.06062543823034718,0.01890087832875537,138.0,0.01890087832875537
0.13029241382499374,26000.0,95.0,2.5,159.0,160.0,138.0,171.0,0.16635096099771812,0.4167026042967783,-0.12860805975264963,0.06672414975812821,0.08658181947597138,134.0,0.08658181947597138
0.13017375190631356,32000.0,95.0,2.25,179.0,184.0,161.0,194.0,-0.0513988510977836,0.37076014297481974,0.018460995655968013,0.18287272009225006,0.18066072031675773,112.0,0.18066072031675773
