maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_len_5,pl_len_6,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_perc_5,pl_perc_6,pl_test_min,pl_test_len,pl_test_mean_perc
0.37124754723498155,33000.0,70.0,2.5,269.0,234.0,291.0,277.0,251.0,250.0,294.0,0.5089064222762778,0.3001499151216385,0.5345868623368517,0.39016693102623684,0.3287369015779014,0.17721438436944875,0.3589714139365157,0.3552660950605428,204.0,0.3552660950605428
0.3712132690402594,43000.0,95.0,2.25,267.0,204.0,262.0,276.0,237.0,231.0,266.0,0.31540107729583317,0.3857471501435893,0.5305791657421836,0.43420810315348,0.45266895457750894,0.14111251546299938,0.33877591690622116,0.3876922766313293,105.0,0.3876922766313293
0.3710655945467421,30000.0,70.0,2.5,266.0,243.0,289.0,277.0,251.0,250.0,294.0,0.5242407580077862,0.31232641197806743,0.5201095259789457,0.39455919649912363,0.3287369015779014,0.1602076281319463,0.35727873965342377,0.3677095052264075,238.0,0.3677095052264075
0.37101849878814724,32000.0,95.0,2.25,273.0,215.0,264.0,276.0,237.0,229.0,265.0,0.3467290790651002,0.3478208833459709,0.5303356909798432,0.4443389347027943,0.45266895457750894,0.13672066641240038,0.33851528243341295,0.36406286707713764,200.0,0.36406286707713764
0.3709088359364024,44000.0,95.0,2.25,261.0,200.0,264.0,276.0,237.0,231.0,266.0,0.3016442676548139,0.40017632851758017,0.5312464640001745,0.4317545184163266,0.45266895457750894,0.1400954014821917,0.33877591690622116,0.3868784554961428,90.0,0.3868784554961428
0.37072808830792586,32000.0,70.0,2.5,268.0,239.0,290.0,277.0,251.0,255.0,294.0,0.5255713894973514,0.2887197787157896,0.5318544790983217,0.39016693102623684,0.3287369015779014,0.17107572430336454,0.3589714139365157,0.3591898973719245,218.0,0.3591898973719245
0.37052116711493416,41000.0,70.0,2.5,267.0,224.0,294.0,277.0,251.0,250.0,296.0,0.4666094151685213,0.33955251203417836,0.5408400679377454,0.38709142390805157,0.3287369015779014,0.1691520676367122,0.3616657815414289,0.39496597369803094,131.0,0.39496597369803094
0.3698808010385632,24000.0,90.0,2.5,219.0,197.0,219.0,236.0,204.0,186.0,227.0,0.48211160013392573,0.29001617596502877,0.5127033066487132,0.43793513993742267,0.42052869518280667,0.05341942951407634,0.3924512598879688,0.46096315816629496,221.0,0.46096315816629496
0.36957149829904734,47000.0,95.0,2.25,261.0,195.0,262.0,273.0,237.0,234.0,269.0,0.27639952669438206,0.4109475858919541,0.5385454099271503,0.4204298734860074,0.45266895457750894,0.1496113403823913,0.33839779713393703,0.3698368922161369,60.0,0.3698368922161369
0.3692330556862169,46000.0,95.0,2.25,265.0,198.0,263.0,274.0,237.0,231.0,268.0,0.2893900877415856,0.4029508759131587,0.539756138403528,0.42268351868538007,0.45266895457750894,0.13672044915936113,0.3404613653229958,0.3581464736215707,70.0,0.3581464736215707
0.3686093601701893,29000.0,70.0,2.5,266.0,242.0,287.0,277.0,251.0,252.0,294.0,0.5242407580077862,0.29374262205420687,0.5118452924975723,0.3997097811231945,0.32632453992440735,0.1696332604712089,0.35476926711294904,0.3598256822776319,250.0,0.3598256822776319
0.3674562002898933,36000.0,80.0,2.25,304.0,245.0,311.0,294.0,275.0,267.0,299.0,0.46659986504641743,0.26199709011024197,0.53222616905031,0.3897701525502647,0.3519267044300538,0.23157253918075726,0.3381008816612073,0.3443588420347613,183.0,0.3443588420347613
0.36687245573113386,35000.0,80.0,2.25,304.0,241.0,309.0,294.0,275.0,267.0,298.0,0.4708690071027428,0.2564200993186765,0.5289805309334483,0.39262599819420557,0.3519267044300538,0.22944503906197825,0.3378398110768317,0.3522452755108318,192.0,0.3522452755108318
0.366784599780494,25000.0,95.0,2.25,264.0,215.0,252.0,275.0,238.0,221.0,268.0,0.37461326661290106,0.33755120046248466,0.50676165555558,0.44868130295842545,0.46390681556211555,0.0971528260102049,0.33882513130174563,0.3939396287414158,257.0,0.3939396287414158
0.3666261330939397,29000.0,95.0,2.25,271.0,216.0,262.0,275.0,236.0,231.0,266.0,0.3370871880996834,0.3449309432109432,0.5174380308880808,0.44868130295842545,0.4512760347460611,0.12866804885747188,0.3383013828969118,0.3544682865487706,228.0,0.3544682865487706
0.36612442300640763,47000.0,80.0,2.25,296.0,231.0,313.0,292.0,275.0,274.0,304.0,0.40913875805290817,0.3333949502911379,0.5491065279705334,0.3716688369373563,0.3519267044300538,0.20739701135500058,0.34023817200786277,0.34751355979288484,66.0,0.34751355979288484
