maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_perc_0,pl_perc_1,pl_test_min,pl_test_len,pl_test_mean_perc
0.2558240238812529,31000.0,70.0,2.75,200.0,190.0,0.3828906840875897,0.12875736367491616,-0.1966951205433273,269.0,-0.1966951205433273
0.2542565902010064,28000.0,80.0,2.75,182.0,158.0,0.333388257133897,0.1751249232681157,-0.036957217816071676,248.0,-0.036957217816071676
0.2530805990727991,31000.0,30.0,2.75,433.0,429.0,0.28588331188468497,0.22027788626091332,0.14330355840961287,601.0,0.14330355840961287
0.24608987957529127,29000.0,80.0,2.75,182.0,156.0,0.3239526933079581,0.1682270658426244,0.03684489125295814,241.0,0.03684489125295814
0.24437304986063768,32000.0,30.0,2.75,434.0,425.0,0.273447736337924,0.21529836338335132,0.13035498655112493,577.0,0.13035498655112493
0.2435605394245758,30000.0,80.0,2.75,180.0,154.0,0.3173519300896537,0.16976914875949795,-0.03256356419396194,231.0,-0.03256356419396194
0.2390365058086526,37000.0,30.0,2.75,429.0,422.0,0.27139831981203755,0.20667469180526768,0.11061040372877318,519.0,0.11061040372877318
0.23770194504538628,47000.0,30.0,2.75,442.0,416.0,0.27807655441466,0.19732733567611258,0.023867583556499036,371.0,0.023867583556499036
0.23745245014373387,34000.0,30.0,2.75,430.0,428.0,0.2752584115642973,0.19964648872317042,0.13786829016761204,564.0,0.13786829016761204
0.23527894538188118,33000.0,30.0,2.75,430.0,427.0,0.26763731515800154,0.20292057560576082,0.1408289839546948,574.0,0.1408289839546948
0.23430987400603007,38000.0,30.0,2.75,433.0,421.0,0.26387417731336016,0.20474557069869997,0.07331874579880472,510.0,0.07331874579880472
0.23343002229203116,32000.0,75.0,2.75,193.0,166.0,0.3806719371636584,0.08618810742040395,-0.1478238159509773,236.0,-0.1478238159509773
0.2329890128834878,31000.0,65.0,2.75,217.0,201.0,0.37611223148208683,0.08986579428488878,-0.23804309549488512,286.0,-0.23804309549488512
0.23159625279441226,36000.0,30.0,2.75,426.0,425.0,0.25712271049091906,0.2060697950979055,0.12570889189166456,536.0,0.12570889189166456
0.22979346348751362,46000.0,30.0,2.75,443.0,423.0,0.26132221586478044,0.1982647111102468,0.027482766145645904,387.0,0.027482766145645904
0.22798924526268893,35000.0,30.0,2.75,431.0,430.0,0.2646095857119491,0.19136890481342878,0.13938544525321356,548.0,0.13938544525321356
0.2249850753977547,39000.0,30.0,2.75,435.0,422.0,0.24382867542816827,0.20614147536734115,0.045587864352461864,497.0,0.045587864352461864
0.22363072308199655,40000.0,30.0,2.75,431.0,421.0,0.2380754820146296,0.2091859641493635,0.013203659749073789,478.0,0.013203659749073789
0.2217592863892045,45000.0,30.0,2.75,439.0,419.0,0.2475749058932101,0.1959436668851989,-0.008491234101107891,400.0,-0.008491234101107891
0.21891963895489738,31000.0,80.0,2.75,181.0,152.0,0.29558526627648984,0.14225401163330492,-0.08194906232577757,225.0,-0.08194906232577757
0.2179115341242203,42000.0,30.0,2.75,435.0,418.0,0.23586954122423645,0.19995352702420413,-0.026857833825668514,446.0,-0.026857833825668514
0.21717985891490618,24000.0,55.0,2.75,248.0,240.0,0.4326143387844776,0.0017453790453347692,0.028217937383266955,405.0,0.028217937383266955
0.21687475022669667,41000.0,30.0,2.75,432.0,423.0,0.2269961305796302,0.20675336987376314,0.00252545421061889,461.0,0.00252545421061889
0.2164411343233684,44000.0,30.0,2.75,434.0,418.0,0.23425633929954706,0.19862592934718973,-0.006433825930113515,412.0,-0.006433825930113515
0.2147770391381933,43000.0,30.0,2.75,434.0,420.0,0.23016884409345056,0.199385234182936,0.016860606804122446,425.0,0.016860606804122446
0.21385090546389465,24000.0,40.0,2.75,330.0,326.0,0.35507837642394396,0.07262343450384534,0.09892087338230521,527.0,0.09892087338230521
0.21287102043772815,24000.0,60.0,2.75,226.0,215.0,0.4381858689481005,-0.012443828072644224,0.009076363112950412,367.0,0.009076363112950412
0.21244993329789538,26000.0,25.0,2.5,591.0,567.0,0.23550020098791713,0.18939966560787364,0.1415145738972443,938.0,0.1415145738972443
0.21231577429426576,32000.0,70.0,2.75,201.0,185.0,0.35921485645258416,0.06541669213594738,-0.22253092195880933,257.0,-0.22253092195880933
